timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1734083728585,21034,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to cse.buet.ac.bd:8080 [cse.buet.ac.bd/103.94.135.240] failed: Connection timed out: connect,Thread 1-2,text,false,"The operation lasted too long: It took 21,034 milliseconds, but should not have lasted longer than 300 milliseconds.",2758,0,12,12,https://cse.buet.ac.bd:8080/home,0,0,21034
1734083749611,60,Moodle/canonical.html-11,200,OK,Thread 1-1,text,true,,298,303,12,12,http://detectportal.firefox.com/canonical.html,60,0,0
1734083749672,67,Moodle/success.txt-12,200,OK,Thread 1-1,text,true,,216,320,12,12,http://detectportal.firefox.com/success.txt?ipv4,67,0,0
1734083749624,125,Moodle/canonical.html-1,200,OK,Thread 1-2,text,true,,298,303,12,12,http://detectportal.firefox.com/canonical.html,125,0,55
1734083749744,70,Moodle/success.txt-13,200,OK,Thread 1-1,text,true,,216,320,12,12,http://detectportal.firefox.com/success.txt?ipv6,70,0,0
1734083749750,65,Moodle/success.txt-3,200,OK,Thread 1-2,text,true,,216,320,12,12,http://detectportal.firefox.com/success.txt?ipv6,65,0,0
1734083749818,60,Moodle/canonical.html-14,200,OK,Thread 1-1,text,true,,298,303,12,12,http://detectportal.firefox.com/canonical.html,60,0,0
1734083749816,65,Moodle/success.txt-2,200,OK,Thread 1-2,text,true,,216,320,12,12,http://detectportal.firefox.com/success.txt?ipv4,64,0,0
1734083749879,77,Moodle/success.txt-15,200,OK,Thread 1-1,text,true,,216,320,12,12,http://detectportal.firefox.com/success.txt?ipv4,77,0,0
1734083749956,177,Moodle/success.txt-16,200,OK,Thread 1-1,text,true,,216,320,12,12,http://detectportal.firefox.com/success.txt?ipv6,177,0,0
1734083750134,114,Moodle/canonical.html-17,200,OK,Thread 1-1,text,true,,298,303,12,12,http://detectportal.firefox.com/canonical.html,113,0,0
1734083749883,395,Moodle/moodle/-4,200,OK,Thread 1-2,text,false,"The operation lasted too long: It took 395 milliseconds, but should not have lasted longer than 300 milliseconds.",12666,740,12,12,https://cse.buet.ac.bd/moodle/,49,0,5
1734083749883,49,Moodle/moodle/-4-0,301,Moved Permanently,Thread 1-2,text,true,,585,370,12,12,http://cse.buet.ac.bd/moodle/,49,0,5
1734083749934,344,Moodle/moodle/-4-1,200,OK,Thread 1-2,text,false,"The operation lasted too long: It took 344 milliseconds, but should not have lasted longer than 300 milliseconds.",12081,370,12,12,https://cse.buet.ac.bd/moodle/,342,0,186
1734083750250,141,Moodle/success.txt-18,200,OK,Thread 1-1,text,true,,216,320,12,12,http://detectportal.firefox.com/success.txt?ipv4,141,0,0
1734083750280,112,Moodle/canonical.html-5,200,OK,Thread 1-2,text,true,,298,303,12,12,http://detectportal.firefox.com/canonical.html,112,0,0
1734083750394,98,Moodle/success.txt-7,200,OK,Thread 1-2,text,true,,216,320,12,12,http://detectportal.firefox.com/success.txt?ipv6,98,0,0
1734083750393,105,Moodle/success.txt-19,200,OK,Thread 1-1,text,true,,216,320,12,12,http://detectportal.firefox.com/success.txt?ipv6,105,0,0
1734083750493,93,Moodle/success.txt-6,200,OK,Thread 1-2,text,true,,216,320,13,13,http://detectportal.firefox.com/success.txt?ipv4,93,0,0
1734083750501,89,Moodle/canonical.html-20,200,OK,Thread 1-1,text,true,,298,303,13,13,http://detectportal.firefox.com/canonical.html,89,0,0
1734083750593,207,Moodle/success.txt-22,200,OK,Thread 1-1,text,true,,216,320,13,13,http://detectportal.firefox.com/success.txt?ipv6,207,0,0
1734083750587,215,Moodle/canonical.html-8,200,OK,Thread 1-2,text,true,,298,303,13,13,http://detectportal.firefox.com/canonical.html,215,0,0
1734083750801,307,Moodle/success.txt-21,200,OK,Thread 1-1,text,false,"The operation lasted too long: It took 307 milliseconds, but should not have lasted longer than 300 milliseconds.",216,320,13,13,http://detectportal.firefox.com/success.txt?ipv4,307,0,0
1734083750803,310,Moodle/success.txt-10,200,OK,Thread 1-2,text,false,"The operation lasted too long: It took 310 milliseconds, but should not have lasted longer than 300 milliseconds.",216,320,13,13,http://detectportal.firefox.com/success.txt?ipv6,310,0,0
1734083751115,201,Moodle/success.txt-9,200,OK,Thread 1-2,text,true,,216,320,13,13,http://detectportal.firefox.com/success.txt?ipv4,200,0,0
1734083751110,209,Moodle/moodle/-23,200,OK,Thread 1-1,text,true,,12078,474,13,13,https://cse.buet.ac.bd/moodle/,207,0,0
1734083751320,203,Moodle/canonical.html-24,200,OK,Thread 1-1,text,true,,298,303,13,13,http://detectportal.firefox.com/canonical.html,202,0,0
1734083751322,206,Moodle/canonical.html-11,200,OK,Thread 1-2,text,true,,298,303,13,13,http://detectportal.firefox.com/canonical.html,206,0,0
1734083751529,58,Moodle/success.txt-12,200,OK,Thread 1-2,text,true,,216,320,13,13,http://detectportal.firefox.com/success.txt?ipv4,58,0,0
1734083751526,61,Moodle/success.txt-26,200,OK,Thread 1-1,text,true,,216,320,13,13,http://detectportal.firefox.com/success.txt?ipv6,61,0,0
1734083730590,21037,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to cse.buet.ac.bd:8080 [cse.buet.ac.bd/103.94.135.240] failed: Connection timed out: connect,Thread 1-3,text,false,"The operation lasted too long: It took 21,037 milliseconds, but should not have lasted longer than 300 milliseconds.",2758,0,13,13,https://cse.buet.ac.bd:8080/home,0,0,21037
1734083751590,64,Moodle/success.txt-25,200,OK,Thread 1-1,text,true,,216,320,13,13,http://detectportal.firefox.com/success.txt?ipv4,64,0,0
1734083751588,66,Moodle/success.txt-13,200,OK,Thread 1-2,text,true,,216,320,13,13,http://detectportal.firefox.com/success.txt?ipv6,66,0,0
1734083751657,83,Moodle/canonical.html-14,200,OK,Thread 1-2,text,true,,298,303,13,13,http://detectportal.firefox.com/canonical.html,83,0,0
1734083751655,87,Moodle/canonical.html-27,200,OK,Thread 1-1,text,true,,298,303,13,13,http://detectportal.firefox.com/canonical.html,87,0,0
1734083751742,83,Moodle/success.txt-28,200,OK,Thread 1-1,text,true,,216,320,13,13,http://detectportal.firefox.com/success.txt?ipv4,83,0,0
1734083751631,200,Moodle/canonical.html-1,200,OK,Thread 1-3,text,true,,298,303,13,13,http://detectportal.firefox.com/canonical.html,200,0,104
1734083751740,93,Moodle/success.txt-15,200,OK,Thread 1-2,text,true,,216,320,13,13,http://detectportal.firefox.com/success.txt?ipv4,93,0,0
1734083751831,94,Moodle/success.txt-3,200,OK,Thread 1-3,text,true,,216,320,13,13,http://detectportal.firefox.com/success.txt?ipv6,94,0,0
1734083751827,98,Moodle/success.txt-29,200,OK,Thread 1-1,text,true,,216,320,13,13,http://detectportal.firefox.com/success.txt?ipv6,98,0,0
1734083751833,96,Moodle/success.txt-16,200,OK,Thread 1-2,text,true,,216,320,13,13,http://detectportal.firefox.com/success.txt?ipv6,96,0,0
1734083751926,102,Moodle/success.txt-2,200,OK,Thread 1-3,text,true,,216,320,13,13,http://detectportal.firefox.com/success.txt?ipv4,102,0,0
1734083751931,105,Moodle/canonical.html-17,200,OK,Thread 1-2,text,true,,298,303,13,13,http://detectportal.firefox.com/canonical.html,105,0,0
1734083751926,110,Moodle/canonical.html-30,200,OK,Thread 1-1,text,true,,298,303,13,13,http://detectportal.firefox.com/canonical.html,110,0,0
1734083752037,201,Moodle/success.txt-18,200,OK,Thread 1-2,text,true,,216,320,13,13,http://detectportal.firefox.com/success.txt?ipv4,200,0,0
1734083752030,216,Moodle/moodle/-4,200,OK,Thread 1-3,text,true,,12665,740,13,13,https://cse.buet.ac.bd/moodle/,22,0,13
1734083752030,22,Moodle/moodle/-4-0,301,Moved Permanently,Thread 1-3,text,true,,585,370,13,13,http://cse.buet.ac.bd/moodle/,22,0,13
1734083752053,193,Moodle/moodle/-4-1,200,OK,Thread 1-3,text,true,,12080,370,13,13,https://cse.buet.ac.bd/moodle/,191,0,44
1734083752038,214,Moodle/canonical.html-33,200,OK,Thread 1-1,text,true,,298,303,13,13,http://detectportal.firefox.com/canonical.html,214,0,0
1734083752253,189,Moodle/success.txt-34,200,OK,Thread 1-1,text,true,,216,320,13,13,http://detectportal.firefox.com/success.txt?ipv4,189,0,0
1734083752246,197,Moodle/canonical.html-5,200,OK,Thread 1-3,text,true,,298,303,13,13,http://detectportal.firefox.com/canonical.html,196,0,0
1734083752240,207,Moodle/success.txt-19,200,OK,Thread 1-2,text,true,,216,320,13,13,http://detectportal.firefox.com/success.txt?ipv6,207,0,0
1734083752443,200,Moodle/success.txt-35,200,OK,Thread 1-1,text,true,,216,320,14,14,http://detectportal.firefox.com/success.txt?ipv6,200,0,0
1734083752444,201,Moodle/success.txt-7,200,OK,Thread 1-3,text,true,,216,320,14,14,http://detectportal.firefox.com/success.txt?ipv6,201,0,0
1734083752448,204,Moodle/canonical.html-20,200,OK,Thread 1-2,text,true,,298,303,14,14,http://detectportal.firefox.com/canonical.html,203,0,0
1734083752644,37,Moodle/-36,200,OK,Thread 1-1,text,true,,8066,726,14,14,https://cse.buet.ac.bd/,14,0,0
1734083752644,14,Moodle/-36-0,301,Moved Permanently,Thread 1-1,text,true,,570,363,14,14,http://cse.buet.ac.bd/,14,0,0
1734083752658,23,Moodle/-36-1,200,OK,Thread 1-1,text,true,,7496,363,14,14,https://cse.buet.ac.bd/,22,0,0
1734083752682,165,Moodle/public/js/color-modes.js-40,200,OK,Thread 1-1,text,true,,1213,397,14,14,https://cse.buet.ac.bd/public/js/color-modes.js,165,0,0
1734083752645,206,Moodle/success.txt-6,200,OK,Thread 1-3,text,true,,216,320,14,14,http://detectportal.firefox.com/success.txt?ipv4,206,0,0
1734083752652,200,Moodle/success.txt-22,200,OK,Thread 1-2,text,true,,216,320,14,14,http://detectportal.firefox.com/success.txt?ipv6,200,0,0
1734083752848,8,Moodle/public/css/carousel.css-39,200,OK,Thread 1-1,text,true,,993,410,14,14,https://cse.buet.ac.bd/public/css/carousel.css,8,0,0
1734083752857,18,Moodle/public/js/bootstrap.bundle.min.js-42,200,OK,Thread 1-1,text,true,,24152,391,14,14,https://cse.buet.ac.bd/public/js/bootstrap.bundle.min.js,12,0,0
1734083752876,11,Moodle/public/css/main.css-44,200,OK,Thread 1-1,text,true,,3675,406,14,14,https://cse.buet.ac.bd/public/css/main.css,10,0,0
1734083752889,24,Moodle/public/js/jquery-1.11.2.min.js-43,200,OK,Thread 1-1,text,true,,33635,388,14,14,https://cse.buet.ac.bd/public/js/jquery-1.11.2.min.js,15,0,0
1734083752853,66,Moodle/success.txt-21,200,OK,Thread 1-2,text,true,,216,320,14,14,http://detectportal.firefox.com/success.txt?ipv4,66,0,0
1734083752913,150,Moodle/public/css/bootstrap.min.css-41,200,OK,Thread 1-1,text,true,,31587,415,14,14,https://cse.buet.ac.bd/public/css/bootstrap.min.css,141,0,0
1734083752851,218,Moodle/canonical.html-8,200,OK,Thread 1-3,text,true,,298,303,14,14,http://detectportal.firefox.com/canonical.html,218,0,0
1734083753070,85,Moodle/success.txt-10,200,OK,Thread 1-3,text,true,,216,320,14,14,http://detectportal.firefox.com/success.txt?ipv6,85,0,0
1734083753066,90,Moodle/canonical.html-38,200,OK,Thread 1-1,text,true,,298,303,14,14,http://detectportal.firefox.com/canonical.html,90,0,0
1734083753156,10,Moodle/public/js/main.js-45,200,OK,Thread 1-1,text,true,,801,375,14,14,https://cse.buet.ac.bd/public/js/main.js,10,0,0
1734083753159,68,Moodle/success.txt-9,200,OK,Thread 1-3,text,true,,216,320,14,14,http://detectportal.firefox.com/success.txt?ipv4,68,0,0
1734083753167,65,Moodle/success.txt-47,200,OK,Thread 1-1,text,true,,216,320,14,14,http://detectportal.firefox.com/success.txt?ipv6,65,0,0
1734083752920,540,Moodle/moodle/-23,200,OK,Thread 1-2,text,false,"The operation lasted too long: It took 540 milliseconds, but should not have lasted longer than 300 milliseconds.",12080,474,14,14,https://cse.buet.ac.bd/moodle/,148,0,0
1734083753229,239,Moodle/canonical.html-11,200,OK,Thread 1-3,text,true,,298,303,14,14,http://detectportal.firefox.com/canonical.html,239,0,0
1734083753234,237,Moodle/success.txt-46,200,OK,Thread 1-1,text,true,,216,320,14,14,http://detectportal.firefox.com/success.txt?ipv4,237,0,0
1734083753469,94,Moodle/success.txt-12,200,OK,Thread 1-3,text,true,,216,320,14,14,http://detectportal.firefox.com/success.txt?ipv4,94,0,0
1734083753462,103,Moodle/canonical.html-24,200,OK,Thread 1-2,text,true,,298,303,14,14,http://detectportal.firefox.com/canonical.html,103,0,0
1734083753472,99,Moodle/canonical.html-48,200,OK,Thread 1-1,text,true,,298,303,14,14,http://detectportal.firefox.com/canonical.html,99,0,0
1734083732573,21049,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to cse.buet.ac.bd:8080 [cse.buet.ac.bd/103.94.135.240] failed: Connection timed out: connect,Thread 1-4,text,false,"The operation lasted too long: It took 21,049 milliseconds, but should not have lasted longer than 300 milliseconds.",2758,0,14,14,https://cse.buet.ac.bd:8080/home,0,0,21049
1734083753564,67,Moodle/success.txt-13,200,OK,Thread 1-3,text,true,,216,320,14,14,http://detectportal.firefox.com/success.txt?ipv6,67,0,0
1734083753572,61,Moodle/success.txt-49,200,OK,Thread 1-1,text,true,,216,320,14,14,http://detectportal.firefox.com/success.txt?ipv4,61,0,0
1734083753565,68,Moodle/success.txt-26,200,OK,Thread 1-2,text,true,,216,320,14,14,http://detectportal.firefox.com/success.txt?ipv6,68,0,0
1734083753633,137,Moodle/success.txt-50,200,OK,Thread 1-1,text,true,,216,320,14,14,http://detectportal.firefox.com/success.txt?ipv6,137,0,0
1734083753632,140,Moodle/canonical.html-14,200,OK,Thread 1-3,text,true,,298,303,14,14,http://detectportal.firefox.com/canonical.html,140,0,0
1734083753634,141,Moodle/success.txt-25,200,OK,Thread 1-2,text,true,,216,320,14,14,http://detectportal.firefox.com/success.txt?ipv4,141,0,0
1734083753772,104,Moodle/success.txt-15,200,OK,Thread 1-3,text,true,,216,320,14,14,http://detectportal.firefox.com/success.txt?ipv4,104,0,0
1734083753771,108,Moodle/canonical.html-51,200,OK,Thread 1-1,text,true,,298,303,14,14,http://detectportal.firefox.com/canonical.html,108,0,0
1734083753776,107,Moodle/canonical.html-27,200,OK,Thread 1-2,text,true,,298,303,14,14,http://detectportal.firefox.com/canonical.html,107,0,0
1734083753624,260,Moodle/canonical.html-1,200,OK,Thread 1-4,text,true,,298,303,14,14,http://detectportal.firefox.com/canonical.html,259,0,143
1734083753877,97,Moodle/success.txt-16,200,OK,Thread 1-3,text,true,,216,320,14,14,http://detectportal.firefox.com/success.txt?ipv6,96,0,0
1734083753879,95,Moodle/success.txt-52,200,OK,Thread 1-1,text,true,,216,320,14,14,http://detectportal.firefox.com/success.txt?ipv4,94,0,0
1734083753884,96,Moodle/success.txt-28,200,OK,Thread 1-2,text,true,,216,320,14,14,http://detectportal.firefox.com/success.txt?ipv4,96,0,0
1734083753884,98,Moodle/success.txt-3,200,OK,Thread 1-4,text,true,,216,320,14,14,http://detectportal.firefox.com/success.txt?ipv6,98,0,0
1734083753976,100,Moodle/success.txt-53,200,OK,Thread 1-1,text,true,,216,320,14,14,http://detectportal.firefox.com/success.txt?ipv6,100,0,0
1734083753984,92,Moodle/success.txt-2,200,OK,Thread 1-4,text,true,,216,320,14,14,http://detectportal.firefox.com/success.txt?ipv4,92,0,0
1734083753980,102,Moodle/success.txt-29,200,OK,Thread 1-2,text,true,,216,320,14,14,http://detectportal.firefox.com/success.txt?ipv6,102,0,0
1734083753974,110,Moodle/canonical.html-17,200,OK,Thread 1-3,text,true,,298,303,14,14,http://detectportal.firefox.com/canonical.html,110,0,0
1734083754078,13,Moodle/public/img/logo3.png-58,200,OK,Thread 1-1,bin,true,,11017,414,14,14,https://cse.buet.ac.bd/public/img/logo3.png,13,0,0
1734083754084,64,Moodle/success.txt-18,200,OK,Thread 1-3,text,true,,216,320,14,14,http://detectportal.firefox.com/success.txt?ipv4,64,0,0
1734083754083,68,Moodle/canonical.html-30,200,OK,Thread 1-2,text,true,,298,303,14,14,http://detectportal.firefox.com/canonical.html,68,0,0
1734083754091,68,Moodle/canonical.html-54,200,OK,Thread 1-1,text,true,,298,303,14,14,http://detectportal.firefox.com/canonical.html,68,0,0
1734083754149,132,Moodle/success.txt-19,200,OK,Thread 1-3,text,true,,216,320,14,14,http://detectportal.firefox.com/success.txt?ipv6,132,0,0
1734083754152,131,Moodle/canonical.html-33,200,OK,Thread 1-2,text,true,,298,303,14,14,http://detectportal.firefox.com/canonical.html,131,0,0
1734083754159,127,Moodle/success.txt-62,200,OK,Thread 1-1,text,true,,216,320,14,14,http://detectportal.firefox.com/success.txt?ipv4,127,0,0
1734083754080,212,Moodle/moodle/-4,200,OK,Thread 1-4,text,true,,12664,740,14,14,https://cse.buet.ac.bd/moodle/,21,0,10
1734083754080,22,Moodle/moodle/-4-0,301,Moved Permanently,Thread 1-4,text,true,,585,370,14,14,http://cse.buet.ac.bd/moodle/,21,0,10
1734083754103,189,Moodle/moodle/-4-1,200,OK,Thread 1-4,text,true,,12079,370,14,14,https://cse.buet.ac.bd/moodle/,188,0,39
1734083754284,99,Moodle/success.txt-34,200,OK,Thread 1-2,text,true,,216,320,14,14,http://detectportal.firefox.com/success.txt?ipv4,99,0,0
1734083754282,104,Moodle/canonical.html-20,200,OK,Thread 1-3,text,true,,298,303,14,14,http://detectportal.firefox.com/canonical.html,103,0,0
1734083754287,105,Moodle/success.txt-61,200,OK,Thread 1-1,text,true,,216,320,14,14,http://detectportal.firefox.com/success.txt?ipv6,105,0,0
1734083754292,106,Moodle/canonical.html-5,200,OK,Thread 1-4,text,true,,298,303,14,14,http://detectportal.firefox.com/canonical.html,106,0,0
1734083754390,65,Moodle/success.txt-22,200,OK,Thread 1-3,text,true,,216,320,14,14,http://detectportal.firefox.com/success.txt?ipv6,65,0,0
1734083754384,75,Moodle/success.txt-35,200,OK,Thread 1-2,text,true,,216,320,14,14,http://detectportal.firefox.com/success.txt?ipv6,75,0,0
1734083754399,66,Moodle/success.txt-7,200,OK,Thread 1-4,text,true,,216,320,14,14,http://detectportal.firefox.com/success.txt?ipv6,66,0,0
1734083754394,76,Moodle/public/img/program/pg-cs.jpg-60,200,OK,Thread 1-1,bin,true,,92320,422,14,14,https://cse.buet.ac.bd/public/img/program/pg-cs.jpg,58,0,0
1734083754471,13,Moodle/public/img/areabg.png-63,200,OK,Thread 1-1,bin,true,,46622,434,14,14,https://cse.buet.ac.bd/public/img/areabg.png,7,0,0
1734083754485,22,Moodle/public/img/aboutus/c12.jpg-65,200,OK,Thread 1-1,bin,true,,116795,420,14,14,https://cse.buet.ac.bd/public/img/aboutus/c12.jpg,7,0,0
1734083754460,49,Moodle/-36,200,OK,Thread 1-2,text,true,,8066,726,14,14,https://cse.buet.ac.bd/,12,0,0
1734083754460,13,Moodle/-36-0,301,Moved Permanently,Thread 1-2,text,true,,570,363,14,14,http://cse.buet.ac.bd/,12,0,0
1734083754473,36,Moodle/-36-1,200,OK,Thread 1-2,text,true,,7496,363,14,14,https://cse.buet.ac.bd/,36,0,0
1734083754510,11,Moodle/public/js/color-modes.js-40,200,OK,Thread 1-2,text,true,,1213,397,14,14,https://cse.buet.ac.bd/public/js/color-modes.js,11,0,0
1734083754456,68,Moodle/success.txt-21,200,OK,Thread 1-3,text,true,,216,320,14,14,http://detectportal.firefox.com/success.txt?ipv4,68,0,0
1734083754522,5,Moodle/public/css/carousel.css-39,200,OK,Thread 1-2,text,true,,993,410,14,14,https://cse.buet.ac.bd/public/css/carousel.css,5,0,0
1734083754466,74,Moodle/success.txt-6,200,OK,Thread 1-4,text,true,,216,320,15,15,http://detectportal.firefox.com/success.txt?ipv4,74,0,0
1734083754527,30,Moodle/public/js/bootstrap.bundle.min.js-42,200,OK,Thread 1-2,text,true,,24152,391,15,15,https://cse.buet.ac.bd/public/js/bootstrap.bundle.min.js,17,0,0
1734083754560,14,Moodle/public/css/main.css-44,200,OK,Thread 1-2,text,true,,3675,406,15,15,https://cse.buet.ac.bd/public/css/main.css,14,0,0
1734083754575,96,Moodle/public/js/jquery-1.11.2.min.js-43,200,OK,Thread 1-2,text,true,,33635,388,15,15,https://cse.buet.ac.bd/public/js/jquery-1.11.2.min.js,22,0,0
1734083754508,208,Moodle/web/assets/img/news/VIP%20Cup%202023.jpg-57,200,OK,Thread 1-1,bin,true,,798119,434,15,15,https://cse.buet.ac.bd/web/assets/img/news/VIP%20Cup%202023.jpg,7,0,0
1734083754672,86,Moodle/public/css/bootstrap.min.css-41,200,OK,Thread 1-2,text,true,,31587,415,15,15,https://cse.buet.ac.bd/public/css/bootstrap.min.css,50,0,0
1734083754717,57,Moodle/public/img/aboutus/c21.jpg-66,200,OK,Thread 1-1,bin,true,,103870,420,15,15,https://cse.buet.ac.bd/public/img/aboutus/c21.jpg,10,0,0
1734083754759,72,Moodle/canonical.html-38,200,OK,Thread 1-2,text,true,,298,303,15,15,http://detectportal.firefox.com/canonical.html,72,0,0
1734083754775,66,Moodle/public/img/aboutus/c22.jpg-67,200,OK,Thread 1-1,bin,true,,143526,420,15,15,https://cse.buet.ac.bd/public/img/aboutus/c22.jpg,7,0,0
1734083754831,13,Moodle/public/js/main.js-45,200,OK,Thread 1-2,text,true,,801,375,15,15,https://cse.buet.ac.bd/public/js/main.js,13,0,0
1734083754842,30,Moodle/public/img/program/ug.jpg-68,200,OK,Thread 1-1,bin,true,,69445,419,15,15,https://cse.buet.ac.bd/public/img/program/ug.jpg,7,0,0
1734083754873,39,Moodle/public/img/program/pg-ai.jpg-69,200,OK,Thread 1-1,bin,true,,85383,422,15,15,https://cse.buet.ac.bd/public/img/program/pg-ai.jpg,7,0,0
1734083754845,68,Moodle/success.txt-47,200,OK,Thread 1-2,text,true,,216,320,15,15,http://detectportal.firefox.com/success.txt?ipv6,68,0,0
1734083754524,405,Moodle/moodle/-23,200,OK,Thread 1-3,text,false,"The operation lasted too long: It took 405 milliseconds, but should not have lasted longer than 300 milliseconds.",12079,474,15,15,https://cse.buet.ac.bd/moodle/,172,0,0
1734083754913,31,Moodle/public/img/program/pg-se.jpg-70,200,OK,Thread 1-1,bin,true,,66391,422,15,15,https://cse.buet.ac.bd/public/img/program/pg-se.jpg,9,0,0
1734083754540,408,Moodle/canonical.html-8,200,OK,Thread 1-4,text,false,"The operation lasted too long: It took 408 milliseconds, but should not have lasted longer than 300 milliseconds.",298,303,15,15,http://detectportal.firefox.com/canonical.html,407,0,0
1734083754945,7,Moodle/public/img/Arrow-l.png-71,200,OK,Thread 1-1,bin,true,,956,416,15,15,https://cse.buet.ac.bd/public/img/Arrow-l.png,7,0,0
1734083754952,4,Moodle/public/img/Arrow-r.png-72,200,OK,Thread 1-1,bin,true,,950,416,15,15,https://cse.buet.ac.bd/public/img/Arrow-r.png,4,0,0
1734083754915,80,Moodle/success.txt-46,200,OK,Thread 1-2,text,true,,216,320,15,15,http://detectportal.firefox.com/success.txt?ipv4,80,0,0
1734083754930,74,Moodle/canonical.html-24,200,OK,Thread 1-3,text,true,,298,303,15,15,http://detectportal.firefox.com/canonical.html,74,0,0
1734083754957,110,Moodle/public/img/service/Consultancy.jpg-73,200,OK,Thread 1-1,bin,true,,157553,428,15,15,https://cse.buet.ac.bd/public/img/service/Consultancy.jpg,6,0,0
1734083754949,119,Moodle/success.txt-10,200,OK,Thread 1-4,text,true,,216,320,15,15,http://detectportal.firefox.com/success.txt?ipv6,118,0,0
1734083755004,105,Moodle/success.txt-26,200,OK,Thread 1-3,text,true,,216,320,15,15,http://detectportal.firefox.com/success.txt?ipv6,105,0,0
1734083754996,114,Moodle/canonical.html-48,200,OK,Thread 1-2,text,true,,298,303,15,15,http://detectportal.firefox.com/canonical.html,114,0,0
1734083755068,63,Moodle/success.txt-9,200,OK,Thread 1-4,text,true,,216,320,15,15,http://detectportal.firefox.com/success.txt?ipv4,63,0,0
1734083755068,67,Moodle/public/img/service/Training.jpg-74,200,OK,Thread 1-1,bin,true,,199284,425,15,15,https://cse.buet.ac.bd/public/img/service/Training.jpg,43,0,0
1734083755136,5,Moodle/public/img/logo.png-76,200,OK,Thread 1-1,bin,true,,13458,413,15,15,https://cse.buet.ac.bd/public/img/logo.png,5,0,0
1734083755110,78,Moodle/success.txt-25,200,OK,Thread 1-3,text,true,,216,320,15,15,http://detectportal.firefox.com/success.txt?ipv4,78,0,0
1734083755111,78,Moodle/success.txt-49,200,OK,Thread 1-2,text,true,,216,320,15,15,http://detectportal.firefox.com/success.txt?ipv4,78,0,0
1734083755132,77,Moodle/canonical.html-11,200,OK,Thread 1-4,text,true,,298,303,15,15,http://detectportal.firefox.com/canonical.html,77,0,0
1734083755190,77,Moodle/success.txt-50,200,OK,Thread 1-2,text,true,,216,320,15,15,http://detectportal.firefox.com/success.txt?ipv6,77,0,0
1734083755189,79,Moodle/canonical.html-27,200,OK,Thread 1-3,text,true,,298,303,15,15,http://detectportal.firefox.com/canonical.html,78,0,0
1734083755210,77,Moodle/success.txt-12,200,OK,Thread 1-4,text,true,,216,320,15,15,http://detectportal.firefox.com/success.txt?ipv4,77,0,0
